ItemCode,Item,MDA,MDACode, Amount ,Numeric MDA Code,Ministry
MAOIS53102146,RESEARCH AND DEVELOPMENT,MARITIME ACADEMY- ORON,0229005001," 5,000,000.00 ",229005001,FEDERAL MINISTRY OF TRANSPORT
MAOIS75610005,UPGRADING/EXTENSION AND INSTALLATION OF ELECTRICAL FACILITIES(ONGOING),MARITIME ACADEMY- ORON,0229005001," 10,349,880.00 ",229005001,FEDERAL MINISTRY OF TRANSPORT
MAOIS30529647,CONSTRUCTION OF 200 CAPACITY MALE CADETS HOSTEL AT MAN ORON,MARITIME ACADEMY- ORON,0229005001," 30,713,819.00 ",229005001,FEDERAL MINISTRY OF TRANSPORT
MAOIS75034437,COMPLETION OF BOATYARD PROJECTS(ONGOING),MARITIME ACADEMY- ORON,0229005001," 79,301,669.00 ",229005001,FEDERAL MINISTRY OF TRANSPORT
MAOIS41784409,"CONSTRUCTION OF 1000 SEAT CAPACITY AUDITORIUM COMPLEX AT MAN, ORON",MARITIME ACADEMY- ORON,0229005001," 5,899,298.00 ",229005001,FEDERAL MINISTRY OF TRANSPORT
MAOIS54956975,CONSTRUCTION OF 100 CAPACITY FEMALE CADETS HOSTEL(ONGOING).,MARITIME ACADEMY- ORON,0229005001," 32,727,943.00 ",229005001,FEDERAL MINISTRY OF TRANSPORT
YVEWP19251826,PURCHASE OF OPERATIONAL AND SECURITY EQUIPMENTS,COUNCIL FOR THE REGULATION OF FREIGHT FORWARDING IN NIGERIA,0229006001," 500,000,000.00 ",229006001,FEDERAL MINISTRY OF TRANSPORT
YVEWP53832717,INSURANCE PREMIUM,COUNCIL FOR THE REGULATION OF FREIGHT FORWARDING IN NIGERIA,0229006001," 300,000,000.00 ",229006001,FEDERAL MINISTRY OF TRANSPORT
YVEWP80847177,AUTOMATION OF THE COUNCIL OPERATION AND REVENUE COLLECTION -TSA SYSTEMINCLUDING SOFTWARE,COUNCIL FOR THE REGULATION OF FREIGHT FORWARDING IN NIGERIA,0229006001," 700,000,000.00 ",229006001,FEDERAL MINISTRY OF TRANSPORT
YVEWP94921466,CONSTRUCTION OF NIGERIA INSTITUTE OF FREIGHT FORWARDING (ABUJA),COUNCIL FOR THE REGULATION OF FREIGHT FORWARDING IN NIGERIA,0229006001," 750,000,000.00 ",229006001,FEDERAL MINISTRY OF TRANSPORT
NCOAT30413778,MECHANICAL WORKSHOP EQUIPMENT,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 50,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT84455249,PROVISION OF RUNWAY LIGHTING FOR TAKING OFF AND LANDING,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 7,957,726.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT37290923,SUPPLY AND INSTALLATION OF AIRFRAME SYSTEM AND COMPUTERS BASED TRAINERS FOR AMESCHOOL,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 20,048,218.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT88314858,"CONSTRUCTION OF AIRCRAFT TEACHING LABORATORY AND WORKSHOP AT NCAT MAINCAMPUS,ZARIA",NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 9,379,699.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT34806550,ESTABLISHMENT OF LABORATORIES,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 17,138,473.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT73109252,REHABILITATION /MAINTENANCE OF RUNWAY AND TAXI WAY,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 30,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT95169806,REHABILITATION OF THIRD HANGER,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 63,266,909.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT39596841,RENOVATION OF SCHOOL BUILDING IN SITE I AND II,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 25,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT83766557,"MAINTENANCE OF INTERCOM ,SECURITY/SAFETY,TECHNOLOGY ,CIRCUIT TELEVISION (CCTV)AND PUBLIC",NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 20,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT84267838,ESTABLISHMENT OF AIRPORT/AIRFIELD SIGN AND MARKING LABORATORY,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 22,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT74266205,CONSTRUCTION OF 250 CAPACITY CAFETERIAL,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 56,458,390.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT13814565,PROVISION OF PROGRAMMABLE COMPUTER LOGIC,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 1,189,636.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT25049527,SUPPLY & INSTALLATION OF 737 SIMULATOR FOR NCAT ZARIA,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 1,575,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT17794881,ESTABLISHMENT OF MINILED AIRFIELD LIGHTING LABORATORY,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 12,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT66007405,CONSTRUCTION OF UNDERGROUND AND OVERHEAD WATER STORAGE TANK/PREPPING OFCOLLEGE WATER NETWORK,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 7,500,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT50172750,REHABILITATION /CONSTRUCTION OF COLLEGE ROAD NETWORK SITE I,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 100,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT68773810,ICAO REGIONAL TRAINING CENTER OF EXCELLENCE (RTCE) CERTIFICATION,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 360,664,725.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT32040611,"EXTENSION OF WIRELESS HOTSPOT TO SITE I & II THROUGH FIBRE OPTIC. AND PURCHASE OFCOMPUTERS, PHOTOCOPIER, SCANNERS AND PRINTERS AND IST SUBSCRIPTIONS",NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 25,550,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT13635169,PROCUREMENT OF CUSTOMISED FURNITURE ON GOING,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 2,536,036.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT61346830,"TRRIGG ADS- B,.TRANSPONDER & RECEIVER AND MLAT (MULTILATERATION) SYSTEM",NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 4,514,440.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT64857609,RENOVATION OF BURSARY DEPARTMENT OFFICES,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 9,200,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT76679624,AUTOMATION OF FLYING SCHOOL FLIGHT PROGRAMME,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 12,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT05187369,ND & HND ACCREDITATION EQUIPTMENT,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 51,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT76451945,CONSULTANCY SERVICES FOR SUPERVISION OF REHABILITATION OF THIRDAIRCRAFTMAINTENANCE HANGER,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 9,135,600.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT22848826,EXPANSION AND EQUIPPING OF AEROMEDICAL CENTER,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 20,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT11755580,CONSTRUCTION OF 250 SINGLE ROOMS (MALE-100 & FEMALE-150) CAPACITY STUDENT HOSTEL,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 65,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT35502945,PERIMETER FENCING,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 75,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT85070589,PROCUREMENT NON DISTRUCTIVE EQUIPMENT/MATERIALS AND AIRCRAFT PROPELLER TRAINER,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 16,960,842.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT69885839,INSURANCE OF THE COLLEGE ASSETS,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 400,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT64855782,PROCUREMENT OF ADVANCE GUARD SECURITY SYSTEM FOR AIRFIELD,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 218,514,671.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT80718736,AIRCRAFT AND SIMULATOR SPARE PARTS,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 37,800,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT34120258,PROCUREMENT OF BIOMETRIC ATTENDANCE SYSTEM MACHINES,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 2,350,950.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT80143807,REHABILITATION/CONSTRUCTION OF ROAD NETWORK SITE II,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 96,382,982.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT11292599,COMPLETION OF COLLEGE AUDITORIUM,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 40,221,559.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT87632523,HARD AND SOFT LANDSCAPING OF THE COLLEGE ENVIRONMENT,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 5,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT47923513,"RENOVATION OF STUDENT HOSTEL A,B AND C",NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 35,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT09897745,REFLEETING OF NCAT AIRCRAFT (5 TWIN & 15 -SINGLE ENGINES),NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 236,250,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT85061414,NCAT FLYING SCHOOL CAMPUSES (CONSTRUCTION OF FLYING SCHOOL FIRST FLOOR -ZARIAMAIN CAMPUS,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 73,058,876.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT96546986,SUPPLY & INSTALLATION OF NAV AIDS CVOR/ DME FOR MAINTENANCE TRAINNING,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 95,948,083.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT97023520,SUPPLY & INSTALLATION OF VOR/DME AND ILS FOR FLIGHT TRAINING 2014,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 498,815,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT65427004,PROVISION OF WATER TREATMENT PLANT,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 28,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT88810995,PURCHASE OF AVGAS,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 119,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT78208524,MONITORING AND EVALUATION,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 1,205,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT51341064,PURCHASE OF BOOKS AND REFERENCE MATERIALS FOR NEW NCAT LIBRARY,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 50,686,842.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT23188381,PURCHASE OF NINE (9)OPERATIONAL VEHICLES,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 63,265,339.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NCOAT31805288,CONSTRUCTION OF SECURITY COMPLEX,NIGERIA COLLEGE OF AVIATION TECHNOLOGY - ZARIA,0229031003," 30,000,000.00 ",229031003,FEDERAL MINISTRY OF TRANSPORT
NMAMH94784376,COMPLETION OF CONSTRUCTION OF NIMET ZONAL OFFICES AT ENUGU AND KANO AND 4 NOSSYNOPTIC STATIONS,NIGERIA METEOROLOGICAL AGENCY,0229031004," 60,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH68688404,PROCUREMENT AND INSTALLATION OF 5NOS ADDITIONAL INTEGRATED AVIATION WEATHEROBSERVING SYSTEMS(AWODS),NIGERIA METEOROLOGICAL AGENCY,0229031004," 82,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH72909423,COMPLETION OF PROCUREMENT AND INSTALLATION OF LOW LEVEL WINDSHEAR ALERTSYSTEM(LLWAS) JOS,NIGERIA METEOROLOGICAL AGENCY,0229031004," 170,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH34709665,DESIGN AND INSTALLATION OF IT SOLUTION FOR AUTOMATION OF OFFICE OPERATION,NIGERIA METEOROLOGICAL AGENCY,0229031004," 68,500,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH76884217,PROCUREMENT AND INSTALLATION OF 6 NOS BRSN COMPLIANT AUTOMATED SOLAR RADIATIONEQUIPMENT IN EACH OF THE CLIMATIC AND VEGETATION BELTS OF NIGERIA,NIGERIA METEOROLOGICAL AGENCY,0229031004," 50,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH06577112,UPGRADING AND REFURBISHMENT OF MIDAS IV EQUIPMENT AT INTERNATIONAL AIRPORT LAGOSAND ABUJA,NIGERIA METEOROLOGICAL AGENCY,0229031004," 90,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH12118565,"CONTINUATION OF UPGRADE OF SATELLITE WEATHER DATA ACQUISITION SYSTEM(RETIM, MSGAND SADIS)",NIGERIA METEOROLOGICAL AGENCY,0229031004," 40,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH83886014,PROCUREMENT AND INSTALLATION OF 110FT HEAVY DUTY RADAR TOWER FOR S-BANDDOPPLER WEATHER RADAR AT LAGOS,NIGERIA METEOROLOGICAL AGENCY,0229031004," 250,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH69240882,PROCUREMENT AND INSTALLATION OF 2 NOS OFF-GRID SOLAR POWERED MARINE AUTOMATICWEATHER OBSERVING AND EARLY WARNING SYSTEMS FOR NIMET AT EKET AND APAPA.,NIGERIA METEOROLOGICAL AGENCY,0229031004," 60,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH03375093,UPGRADE OF AIR QUALITY AND OZONE MONITORING SYSTEM S AND INSTALLATION OF OFF-GRIDSOLAR POWER EQUIPMENT FOR THE SYSTEMS AT ABUJA AND OSHODI,NIGERIA METEOROLOGICAL AGENCY,0229031004," 90,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH72679729,COMPLETION AND INSTALLATION OF NIMET S-BAND DOPPLER WEATHER RADAR AT LAGOS ANDUPGRADE OF NIMET S-BAND DOPPLER WEATHER RADAR AT ABUJA AND PORT HARCOURT.,NIGERIA METEOROLOGICAL AGENCY,0229031004," 409,500,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
NMAMH45845354,"CONTINUATION OF RESEARCH, DEVELOPMENT, PRODUCTION AND DISSEMINATION OF ANNUALRAINFALL PREDICTION AND CLIMATE REVIEW FOR NIGERIA IN 6 GEOPOLITICAL ZONES",NIGERIA METEOROLOGICAL AGENCY,0229031004," 130,000,000.00 ",229031004,FEDERAL MINISTRY OF TRANSPORT
AIBTF76711955,CONSTRUCTION / PROVISION OF OFFICE BUILDING,ACCIDENT INVESTIGATION BUREAU,0229031006," 69,000,000.00 ",229031006,FEDERAL MINISTRY OF TRANSPORT
AIBTF24950503,CONSULTANCY SERVICE FOR RECONSTRUCTION OF DILAPIDATED BUILDING,ACCIDENT INVESTIGATION BUREAU,0229031006," 12,130,449.00 ",229031006,FEDERAL MINISTRY OF TRANSPORT
AIBTF09795710,SUPPLY AND INSTALLATION OF 1 CUSTOMIZED LOW BED TRAILER / TRUCK 23010107,ACCIDENT INVESTIGATION BUREAU,0229031006," 45,000,000.00 ",229031006,FEDERAL MINISTRY OF TRANSPORT
AIBTF99002639,EQUIPPING OF WRECKAGE HANGAR 23010128,ACCIDENT INVESTIGATION BUREAU,0229031006," 293,869,551.00 ",229031006,FEDERAL MINISTRY OF TRANSPORT
AIBTF01579417,UPGRADE OF SOFTWARE AND HARDWARE OF THE FLIGHT SAFETY LABORATORY,ACCIDENT INVESTIGATION BUREAU,0229031006," 180,000,000.00 ",229031006,FEDERAL MINISTRY OF TRANSPORT
FMOWP51578529,CONSTRUCTION OF BRIDGES DESTROYED AS A RESULT OF INSURGENCY,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 1,606,552,948.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP41935735,CONSTRUCTION OF IKOM BRIDGE (NPC RECOMMENDATION TO ALIGN WITH CALABAR PORTDREDGING) C/NO.6255,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 1,000,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP60277046,PAYMENT FOR OTHER ON-GOING PROJECTS & EMERGENCY INTERVENTION WORKS,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 5,460,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP09262748,"PURCHASE 1NOS HILUX, 1NO AMBULANCE AND 1 STAFF BUS / MAINTENANCE","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 55,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP02919458,REHABILITATION OF LAGOS RING ROAD BRIDGE ABUTMENT AND APPROACH RAMP TO THE THIRDMAINLAND BRIDGE IN LAGOS STATE C/NO.6200,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 450,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP77879995,"DIGITALIZATION OF PENSION UNIT TO LINK UP WITH PENCOM OFFICE, AOGF","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 21,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP63706551,"PAYMENT OF DUES TO INTERNATIONAL BODIES INCLUDING INTERNATIONAL ROAD FEDERATION(IRF), TRANS-SAHARAN ETC. AND HOSTING OF CONFERENCES","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 150,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP60463353,DUALIZATION OF IBADAN ROAD (MAYFAIR JUNCTION)-LAGERE-IREMO-ENUWA-ILESHA BYPASSC/NO. 6080,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 669,397,062.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP68138732,READING CHAIRS AND TABLES FOR 12 USERS AT ONCE AND PROVISION OF MODERN MOVEABLESHELVES,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 5,500,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP33833026,FINANCIAL EVALUATION BID,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 11,680,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP00688718,CAREER DEVELOPMENT PROGRAMMES FOR THE MINISTRY'S WORKFORCE,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 631,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP79895236,CONSTRUCTION OF SOLAR POWERED BOREHOLES IN BAMAYARI IN YOBE STATE,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 13,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP70220621,DIGITALIZATION AND EXPANSION OF HRM REGISTRY,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 23,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP34282928,CONSTRUCTION OF 2X60MVA CONNECTION GURARA TO NATIONAL GRID ONGOING,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 400,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP76586466,DUALIZATION OF IJEBU ODE-IBADAN ROAD PHASE I: REHABILITATION OF IJEBU ODE -MAMU OYOSTATE BORDER IN OGUN STATE C/NO.6082,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 669,397,062.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP12280494,COAL TO POWER GENERATION DEVELOPMENT IN NIGERIA,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 50,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP15734926,COMPLETION OF SMALL SCALE RENEWABLE ENERGY POWER PLANT DEVELOPMENT,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 720,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP71828723,"CONSTRUCTION OF 3,050MW MAMBILLA HYDROPOWER PROJECT","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 950,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP12053880,NATIONAL COUNCIL ON POWER (NACOP),"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 110,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP06028977,"CONSTRUCTION AND REHABLITATION OF ROAD, CULVERTS AND DRAINAGES, NORTH CENTRAL","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 56,347,570.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP59397272,REHABILITATION OF OSHOGBO-ILESHA ROAD IN OGUN STATE C/NO.6075,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 624,770,591.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP57409584,"IBAGWA BRIDGE ALONG IKOT EKPENE-ABAK-EKPARAKWA-ETTE ROAD IN AKWA IBOM STATE(REPAIR OF FIRE-DAMAGED ABUTMENT WALLS, CRASH BARRIERS AND PARAPETS)","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 107,103,530.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP84564315,CONSTRUCTION OF SOLAR POWERED BOREHOLE IN OYO TOWN AND SABON BIRNI IN SOKOTOSTATE,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 30,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP21672291,DUALIZATION OF ABEOKUTA-IBADAN ROAD IN OGUN/OYO STATES C/NO.6081,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 669,397,062.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP18381000,"COMPREHENSIVE UPGRADING, COMPRISING, RELOCATION, REDESIGN AND REDEVELOPMENT","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 100,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP47161087,REHABILITATION OF OTUKPO-OWETO ROAD C/NO.6076 IN BENUE STATE,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 300,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP09258667,E-LIBRARY - HOUSING SECTOR,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 24,197,625.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP30046109,"CONSTRUCTION AND REHABLITATION OF ROAD, CULVERTS AND DRAINS, NORTH WEST","FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 216,611,320.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP98281854,GENERATION OF 700MW FROM ZUNGERU HYDROPOWER PROJECT,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 1,360,000,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP59493582,BUDGET PERFORMANCE MONITORING,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 31,066,667.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP07325621,REVIEW OF FMW GENERAL SPECIFICATION (ROADS & BRIDGES) VOL. II - 1973,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 43,403,367.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
FMOWP10700358,PREPARATION OF ANNUAL BUDGET,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING - HQTRS",0231001001," 20,025,000.00 ",231001001,"FEDERAL MINISTRY OF POWER, WORKS & HOUSING"
